ip;int;mac;exp;vrf
10.109.196.29;rvpls;74:9d:79:0e:5d:c8;03h38m42s;TR069
10.109.196.31;rvpls;60:ce:86:88:15:d2;03h36m01s;TR069
10.109.196.33;rvpls;14:2e:5e:e3:b8:72;03h50m10s;TR069
10.109.196.39;rvpls;20:e8:82:d9:75:64;03h57m13s;TR069
10.109.196.45;rvpls;3c:98:72:2a:47:d2;03h51m28s;TR069
10.109.196.47;rvpls;24:d3:f2:fa:93:52;03h56m16s;TR069
10.109.196.50;rvpls;3c:19:7d:a9:f8:95;03h30m28s;TR069
10.109.196.51;rvpls;60:ce:86:89:ba:a2;03h42m37s;TR069
10.109.196.58;rvpls;34:07:fb:0b:63:65;03h40m23s;TR069
10.109.196.59;rvpls;20:e8:82:d8:c8:00;03h44m26s;TR069
10.109.196.61;rvpls;78:81:02:46:e8:24;03h33m17s;TR069
10.109.196.65;rvpls;b0:46:fc:56:b4:32;03h35m20s;TR069
10.109.196.71;rvpls;14:2e:5e:eb:d9:42;03h58m48s;TR069
10.109.196.75;rvpls;70:f8:2b:0b:19:32;03h31m52s;TR069
10.109.196.76;rvpls;3c:19:7d:aa:2b:c5;03h41m49s;TR069
10.109.196.81;rvpls;20:e8:82:d9:69:82;03h55m08s;TR069
10.109.196.83;rvpls;f4:b5:aa:93:70:16;03h57m32s;TR069
10.109.196.85;rvpls;70:f8:2b:0b:2c:92;03h53m40s;TR069
10.109.196.89;rvpls;14:2e:5e:eb:c1:02;03h34m18s;TR069
10.109.196.93;rvpls;e4:47:b3:b3:0c:30;03h39m53s;TR069
10.109.196.100;rvpls;34:07:fb:5f:da:15;03h38m32s;TR069
10.109.196.101;rvpls;74:9d:79:0e:27:cc;03h30m16s;TR069
10.109.196.102;rvpls;3c:19:7d:b0:35:35;03h50m05s;TR069
10.109.196.103;rvpls;b0:46:fc:56:ee:02;03h33m11s;TR069
10.109.196.104;rvpls;3c:19:7d:ac:d5:3d;03h34m28s;TR069
10.109.196.109;rvpls;74:9d:79:0e:6e:d0;03h34m11s;TR069
10.109.196.111;rvpls;d4:60:e3:a6:4a:ca;03h42m10s;TR069
10.109.196.113;rvpls;60:ce:86:88:1a:b2;03h45m22s;TR069
10.109.196.115;rvpls;14:2e:5e:ed:14:32;03h41m07s;TR069
10.109.196.116;rvpls;3c:19:7d:ad:d1:55;03h55m00s;TR069
10.109.196.119;rvpls;d4:60:e3:a7:59:92;03h38m05s;TR069
10.109.196.127;rvpls;60:ce:86:89:91:c2;03h59m29s;TR069
10.109.196.129;rvpls;74:9d:79:1d:ea:48;03h57m48s;TR069
10.109.196.133;rvpls;60:ce:86:89:8a:72;03h41m03s;TR069
10.109.196.135;rvpls;e0:d9:e3:43:d9:7c;03h36m48s;TR069
10.109.196.137;rvpls;60:ce:86:89:6c:92;03h38m47s;TR069
10.109.196.139;rvpls;60:ce:86:89:68:02;03h57m24s;TR069
10.109.196.140;rvpls;3c:19:7d:aa:94:85;03h45m24s;TR069
10.109.196.141;rvpls;e4:ca:12:c9:60:10;03h44m20s;TR069
10.109.196.143;rvpls;20:e8:82:d9:35:80;03h55m24s;TR069
10.109.196.147;rvpls;74:9d:79:0e:2f:ec;03h43m06s;TR069
10.109.196.151;rvpls;e0:d9:e3:43:ec:d4;03h59m24s;TR069
10.109.196.157;rvpls;e4:ca:12:dd:97:ac;03h43m31s;TR069
10.109.196.159;rvpls;20:e8:82:d8:93:44;03h44m31s;TR069
10.109.196.167;rvpls;e4:26:86:70:86:a2;03h45m02s;TR069
10.109.196.170;rvpls;3c:19:7d:af:b5:ed;03h46m19s;TR069
10.109.196.172;rvpls;3c:19:7d:af:ca:7d;03h45m54s;TR069
10.109.196.173;rvpls;24:58:6e:d4:21:b2;03h48m03s;TR069
10.109.196.175;rvpls;1c:bb:a8:ef:3f:e8;03h37m43s;TR069
10.109.196.177;rvpls;70:f8:2b:0b:25:f2;03h33m46s;TR069
10.109.196.180;rvpls;3c:19:7d:ad:56:65;03h44m02s;TR069
10.109.196.183;rvpls;20:e8:82:d8:58:ac;03h48m23s;TR069
10.109.196.185;rvpls;3c:98:72:2a:4c:6e;03h52m14s;TR069
10.109.196.187;rvpls;74:9d:79:0e:06:52;03h57m49s;TR069
10.109.196.193;rvpls;74:9d:79:1e:2e:c2;03h38m07s;TR069
10.109.196.194;rvpls;3c:19:7d:a9:fa:f5;03h59m34s;TR069
10.109.196.195;rvpls;d4:60:e3:a6:af:ce;03h50m46s;TR069
10.109.196.197;rvpls;3c:98:72:2a:57:90;03h43m54s;TR069
10.109.196.199;rvpls;74:9d:79:1e:70:6c;03h43m44s;TR069
10.109.196.201;rvpls;24:58:6e:d6:35:5a;03h57m32s;TR069
10.109.196.203;rvpls;60:ce:86:73:1b:82;03h30m36s;TR069
10.109.196.209;rvpls;74:9d:79:0e:1a:84;03h54m36s;TR069
10.109.196.212;rvpls;34:07:fb:64:37:9d;03h45m39s;TR069
10.109.196.213;rvpls;24:d3:f2:fb:c6:2a;03h40m25s;TR069
10.109.196.215;rvpls;24:58:6e:d4:1a:9e;03h36m58s;TR069
10.109.196.221;rvpls;74:9d:79:0e:28:4e;03h56m14s;TR069
10.109.196.223;rvpls;e4:47:b3:b2:d6:ae;03h55m00s;TR069
10.109.196.225;rvpls;70:f8:2b:0b:1b:c2;03h51m39s;TR069
10.109.196.229;rvpls;60:ce:86:73:1d:72;03h57m59s;TR069
10.109.196.232;rvpls;3c:19:7d:a9:f6:85;03h35m27s;TR069
10.109.196.233;rvpls;14:2e:5e:ed:04:e2;03h46m09s;TR069
10.109.196.237;rvpls;e4:47:b3:b3:08:1c;03h54m31s;TR069
10.109.196.239;rvpls;d4:60:e3:a6:50:a6;03h39m56s;TR069
10.109.196.241;rvpls;e4:47:b3:b2:e2:d2;03h53m24s;TR069
10.109.196.245;rvpls;c0:9f:e1:b7:8d:6c;03h43m42s;TR069
10.109.196.247;rvpls;f4:b5:aa:93:76:22;03h54m04s;TR069
10.109.196.249;rvpls;24:58:6e:d4:24:10;03h43m19s;TR069
10.109.196.250;rvpls;3c:19:7d:ad:d4:75;03h59m50s;TR069
10.109.196.255;rvpls;e4:26:86:99:32:d2;03h38m09s;TR069
10.109.197.1;rvpls;74:9d:79:0d:b3:a0;03h58m46s;TR069
10.109.197.5;rvpls;e4:26:86:70:84:e2;03h43m55s;TR069
10.109.197.9;rvpls;e0:d9:e3:43:79:1c;03h41m56s;TR069
10.109.197.10;rvpls;3c:19:7d:a9:fa:0d;03h30m23s;TR069
10.109.197.13;rvpls;c0:9f:e1:b8:36:c8;03h43m30s;TR069
10.109.197.19;rvpls;14:2e:5e:ed:12:42;03h41m12s;TR069
10.109.197.21;rvpls;d4:60:e3:32:97:ae;03h31m30s;TR069
10.109.197.23;rvpls;a8:f9:4b:65:da:80;03h46m33s;TR069
10.109.197.27;rvpls;60:ce:86:80:c7:12;03h57m37s;TR069
10.109.197.34;rvpls;3c:19:7d:b0:2f:0d;03h54m52s;TR069
10.109.197.41;rvpls;3c:98:72:d2:ca:24;03h35m41s;TR069
10.109.197.44;rvpls;3c:19:7d:aa:6f:45;03h39m55s;TR069
10.109.197.45;rvpls;60:ce:86:89:92:f2;03h32m16s;TR069
10.109.197.47;rvpls;20:e8:82:df:5b:fe;03h57m48s;TR069
10.109.197.54;rvpls;34:07:fb:60:4a:3d;03h41m58s;TR069
10.109.197.55;rvpls;c0:9f:e1:b8:35:cc;03h36m07s;TR069
10.109.197.59;rvpls;60:ce:86:73:0a:22;03h50m29s;TR069
10.109.197.62;rvpls;3c:19:7d:b1:07:a5;03h44m40s;TR069
10.109.197.65;rvpls;1c:bb:a8:ef:41:92;03h34m10s;TR069
10.109.197.66;rvpls;3c:19:7d:ae:c0:95;03h56m47s;TR069
10.109.197.69;rvpls;e4:26:86:70:96:c2;03h59m20s;TR069
10.109.197.71;rvpls;14:2e:5e:e3:32:f2;03h50m01s;TR069
10.109.197.79;rvpls;3c:98:72:d2:a5:44;03h40m48s;TR069
10.109.197.81;rvpls;60:ce:86:88:22:32;03h32m05s;TR069
10.109.197.84;rvpls;3c:19:7d:af:a8:e5;03h55m24s;TR069
10.109.197.86;rvpls;3c:19:7d:af:b8:dd;02h43m37s;TR069
10.109.197.87;rvpls;20:e8:82:d9:5b:ba;03h41m58s;TR069
10.109.197.91;rvpls;3c:98:72:2a:77:ac;03h32m13s;TR069
10.109.197.92;rvpls;34:07:fb:5f:dc:65;03h31m52s;TR069
10.109.197.97;rvpls;d4:60:e3:a6:af:24;03h30m14s;TR069
10.109.197.105;rvpls;e4:26:86:99:48:22;03h54m02s;TR069
10.109.197.107;rvpls;b0:46:fc:54:71:c2;03h56m29s;TR069
10.109.197.109;rvpls;20:e8:82:c3:58:4c;03h39m25s;TR069
10.109.197.111;rvpls;60:ce:86:72:f1:a2;03h52m13s;TR069
10.109.197.113;rvpls;14:2e:5e:ec:f0:62;03h38m10s;TR069
10.109.197.115;rvpls;14:2e:5e:e3:b8:02;03h58m28s;TR069
10.109.197.117;rvpls;60:ce:86:89:84:f2;03h39m29s;TR069
10.109.197.121;rvpls;60:ce:86:73:17:b2;03h57m12s;TR069
10.109.197.123;rvpls;70:f8:2b:0b:09:f2;03h30m11s;TR069
10.109.197.125;rvpls;e4:26:86:70:8a:92;03h49m15s;TR069
10.109.197.127;rvpls;24:d3:f2:fb:68:58;03h52m50s;TR069
10.109.197.129;rvpls;24:d3:f2:fa:95:86;03h53m02s;TR069
10.109.197.131;rvpls;60:ce:86:72:ed:a2;03h41m21s;TR069
10.109.197.132;rvpls;34:07:fb:0b:13:ed;03h56m18s;TR069
10.109.197.133;rvpls;3c:98:72:d2:ae:e0;03h55m24s;TR069
10.109.197.135;rvpls;b0:46:fc:55:f3:3a;03h53m26s;TR069
10.109.197.137;rvpls;e4:26:86:70:8f:12;03h48m51s;TR069
10.109.197.139;rvpls;e4:26:86:70:8b:72;03h53m52s;TR069
10.109.197.140;rvpls;b0:46:fc:55:6c:89;03h39m41s;TR069
10.109.197.141;rvpls;74:9d:79:0e:16:60;03h39m17s;TR069
10.109.197.143;rvpls;e4:ca:12:c8:b6:8a;03h33m48s;TR069
10.109.197.145;rvpls;24:d3:f2:f2:e7:f6;03h34m16s;TR069
10.109.197.147;rvpls;14:2e:5e:e3:b7:a2;03h41m17s;TR069
10.109.197.151;rvpls;e4:26:86:9a:1d:f2;03h33m37s;TR069
10.109.197.152;rvpls;1c:bb:a8:ef:3c:d3;03h51m01s;TR069
10.109.197.153;rvpls;e4:47:b3:b2:d6:f6;03h51m23s;TR069
10.109.197.157;rvpls;70:f8:2b:0b:21:e2;03h43m06s;TR069
10.109.197.170;rvpls;3c:19:7d:aa:9c:0d;03h31m48s;TR069
10.109.197.173;rvpls;60:ce:86:89:92:52;03h42m55s;TR069
10.109.197.177;rvpls;e4:26:86:70:85:b2;03h44m27s;TR069
10.109.197.181;rvpls;20:e8:82:d9:5c:74;03h44m38s;TR069
10.109.197.183;rvpls;14:2e:5e:ed:0a:12;03h36m15s;TR069
10.109.197.185;rvpls;74:9d:79:1e:76:ac;03h56m19s;TR069
10.109.197.188;rvpls;34:07:fb:0a:4d:a5;03h39m38s;TR069
10.109.197.194;rvpls;34:07:fb:64:65:25;03h39m47s;TR069
10.109.197.195;rvpls;14:2e:5e:e3:f4:b2;03h32m09s;TR069
10.109.197.197;rvpls;74:9d:79:1e:21:34;03h42m53s;TR069
10.109.197.203;rvpls;74:9d:79:0e:27:e0;03h42m42s;TR069
10.109.197.205;rvpls;60:ce:86:89:af:92;03h38m15s;TR069
10.109.197.208;rvpls;3c:19:7d:ad:a2:4d;03h43m14s;TR069
10.109.197.209;rvpls;e4:26:86:70:a4:52;03h50m19s;TR069
10.109.197.212;rvpls;e8:28:c1:c8:d3:e7;03h49m01s;TR069
10.109.197.221;rvpls;d4:60:e3:a6:4a:e8;03h54m01s;TR069
10.109.197.223;rvpls;24:58:6e:d6:35:96;03h54m09s;TR069
10.109.197.227;rvpls;20:e8:82:d9:59:ce;03h40m15s;TR069
10.109.197.229;rvpls;60:ce:86:73:17:c2;03h30m17s;TR069
10.109.197.232;rvpls;3c:19:7d:aa:5b:75;03h41m08s;TR069
10.109.197.233;rvpls;60:ce:86:73:1c:72;03h39m16s;TR069
10.109.197.235;rvpls;74:9d:79:1e:05:50;03h41m22s;TR069
10.109.197.237;rvpls;70:f8:2b:0b:0e:b2;03h54m01s;TR069
10.109.197.239;rvpls;74:9d:79:0e:0f:44;03h44m51s;TR069
10.109.197.242;rvpls;3c:19:7d:aa:ca:55;03h53m13s;TR069
10.109.197.245;rvpls;e4:26:86:70:a3:62;03h56m47s;TR069
10.109.197.247;rvpls;74:9d:79:0e:39:92;03h53m09s;TR069
10.109.197.251;rvpls;60:ce:86:89:81:c2;03h56m28s;TR069
10.109.197.253;rvpls;c0:9f:e1:b8:34:a6;03h42m01s;TR069
10.109.197.255;rvpls;b0:46:fc:50:a7:1e;03h42m27s;TR069
10.109.198.1;rvpls;20:e8:82:d9:6f:ee;03h45m20s;TR069
10.109.198.3;rvpls;24:58:6e:d7:a9:00;03h41m24s;TR069
10.109.198.6;rvpls;3c:19:7d:ad:a7:b5;03h41m26s;TR069
10.109.198.7;rvpls;3c:98:72:d2:b2:5a;03h37m13s;TR069
10.109.198.12;rvpls;3c:19:7d:b0:52:85;03h40m55s;TR069
10.109.198.15;rvpls;70:f8:2b:0b:0b:52;03h58m21s;TR069
10.109.198.16;rvpls;34:07:fb:0a:bc:dd;03h43m26s;TR069
10.109.198.18;rvpls;3c:19:7d:aa:02:45;03h44m46s;TR069
10.109.198.19;rvpls;24:d3:f2:fb:c6:42;03h38m16s;TR069
10.109.198.22;rvpls;3c:19:7d:a9:f3:45;03h40m04s;TR069
10.109.198.27;rvpls;60:ce:86:88:cd:02;03h59m19s;TR069
10.109.198.29;rvpls;24:d3:f2:fb:78:30;03h39m15s;TR069
10.109.198.31;rvpls;70:f8:2b:0b:1e:02;03h46m25s;TR069
10.109.198.33;rvpls;74:9d:79:0e:08:dc;03h48m56s;TR069
10.109.198.35;rvpls;e4:26:86:70:a0:72;03h56m31s;TR069
10.109.198.41;rvpls;14:2e:5e:e3:3b:c2;03h47m29s;TR069
10.109.198.43;rvpls;d4:60:e3:a6:b1:5e;03h44m23s;TR069
10.109.198.45;rvpls;24:58:6e:d4:0c:ac;03h47m57s;TR069
10.109.198.47;rvpls;3c:98:72:d3:67:2c;03h34m07s;TR069
10.109.198.51;rvpls;70:f8:2b:0b:19:62;03h45m28s;TR069
10.109.198.57;rvpls;20:e8:82:d9:72:76;03h57m36s;TR069
10.109.198.58;rvpls;3c:19:7d:aa:23:fd;03h49m27s;TR069
10.109.198.60;rvpls;3c:19:7d:aa:05:55;03h36m30s;TR069
10.109.198.61;rvpls;24:58:6e:d4:1e:b8;03h31m17s;TR069
10.109.198.62;rvpls;34:07:fb:0c:91:bd;03h59m53s;TR069
10.109.198.63;rvpls;20:e8:82:d9:54:a6;03h35m33s;TR069
10.109.198.64;rvpls;3c:19:7d:ad:c1:ed;03h52m52s;TR069
10.109.198.66;rvpls;34:07:fb:0e:5d:3d;03h30m07s;TR069
10.109.198.68;rvpls;1c:bb:a8:e8:e7:b1;03h38m04s;TR069
10.109.198.69;rvpls;70:f8:2b:0b:1a:e2;03h51m56s;TR069
10.109.198.71;rvpls;24:58:6e:d4:1e:e2;03h59m41s;TR069
10.109.198.72;rvpls;a8:f9:4b:c5:41:6b;03h52m43s;TR069
10.109.198.73;rvpls;60:ce:86:87:f5:42;03h34m08s;TR069
10.109.198.75;rvpls;e4:26:86:70:a6:b2;03h33m10s;TR069
10.109.198.77;rvpls;74:9d:79:0e:89:42;03h57m17s;TR069
10.109.198.85;rvpls;e4:ca:12:c9:63:dc;03h31m11s;TR069
10.109.198.89;rvpls;e4:47:b3:b2:d5:5e;03h59m34s;TR069
10.109.198.91;rvpls;e4:26:86:99:3e:b2;03h32m11s;TR069
10.109.198.93;rvpls;24:d3:f2:fb:69:ea;03h43m23s;TR069
10.109.198.99;rvpls;c0:9f:e1:b7:c3:0c;03h56m38s;TR069
10.109.198.107;rvpls;3c:98:72:8c:6a:f0;03h59m30s;TR069
10.109.198.109;rvpls;20:e8:82:d9:06:b8;03h58m10s;TR069
10.109.198.110;rvpls;34:07:fb:64:38:a5;03h40m06s;TR069
10.109.198.113;rvpls;e4:ca:12:ca:59:f4;03h59m45s;TR069
10.109.198.117;rvpls;3c:98:72:d3:78:02;03h31m56s;TR069
10.109.198.121;rvpls;24:58:6e:d6:63:4a;03h48m32s;TR069
10.109.198.123;rvpls;60:ce:86:72:fe:f2;03h54m39s;TR069
10.109.198.125;rvpls;60:ce:86:89:95:c2;03h36m48s;TR069
10.109.198.127;rvpls;74:9d:79:1e:25:f8;03h46m15s;TR069
10.109.198.129;rvpls;14:2e:5e:eb:8f:62;03h59m28s;TR069
10.109.198.132;rvpls;3c:19:7d:af:3b:b5;03h37m24s;TR069
10.109.198.133;rvpls;1c:bb:a8:ee:ed:ea;03h42m12s;TR069
10.109.198.143;rvpls;3c:98:72:c9:93:7a;03h39m31s;TR069
10.109.198.147;rvpls;e4:26:86:70:99:12;03h31m12s;TR069
10.109.198.149;rvpls;74:9d:79:0e:4d:06;03h43m48s;TR069
10.109.198.153;rvpls;b0:46:fc:56:2d:f0;03h37m15s;TR069
10.109.198.157;rvpls;24:58:6e:d4:25:2a;03h46m14s;TR069
10.109.198.159;rvpls;e4:26:86:99:4f:e2;03h54m45s;TR069
10.109.198.163;rvpls;24:58:6e:d4:1b:1c;03h37m45s;TR069
10.109.198.173;rvpls;70:f8:2b:0b:2e:92;03h34m02s;TR069
10.109.198.175;rvpls;74:9d:79:1d:ea:8e;03h47m54s;TR069
10.109.198.179;rvpls;78:81:02:47:16:e6;03h39m35s;TR069
10.109.198.181;rvpls;b0:46:fc:59:3f:b0;03h46m18s;TR069
10.109.198.189;rvpls;e4:ca:12:c8:bf:4e;03h56m53s;TR069
10.109.198.193;rvpls;14:2e:5e:e3:3e:62;03h42m24s;TR069
10.109.198.194;rvpls;34:07:fb:64:8c:95;03h49m08s;TR069
10.109.198.197;rvpls;74:9d:79:0e:0a:62;03h55m55s;TR069
10.109.198.199;rvpls;60:ce:86:89:a8:c2;03h32m36s;TR069
10.109.198.201;rvpls;74:9d:79:0d:e7:62;03h51m29s;TR069
10.109.198.202;rvpls;3c:19:7d:a8:a2:9d;03h41m32s;TR069
10.109.198.211;rvpls;e4:26:86:99:34:52;03h38m14s;TR069
10.109.198.213;rvpls;74:9d:79:1e:95:2e;03h30m09s;TR069
10.109.198.214;rvpls;34:07:fb:09:96:fd;03h47m59s;TR069
10.109.198.218;rvpls;3c:19:7d:b1:44:4d;03h48m29s;TR069
10.109.198.225;rvpls;60:ce:86:73:21:f2;03h44m34s;TR069
10.109.198.233;rvpls;a8:f9:4b:64:51:40;03h47m48s;TR069
10.109.198.239;rvpls;70:f8:2b:81:7e:52;03h33m08s;TR069
10.109.198.240;rvpls;3c:19:7d:ad:9f:65;03h42m12s;TR069
10.109.198.241;rvpls;14:2e:5e:e3:4c:62;03h59m18s;TR069
10.109.198.249;rvpls;74:9d:79:0e:29:84;03h37m36s;TR069
10.109.198.252;rvpls;3c:19:7d:b0:1a:7d;03h40m36s;TR069
10.109.198.253;rvpls;20:e8:82:d9:5c:02;03h41m17s;TR069
10.109.198.254;rvpls;1c:bb:a8:ef:12:ad;03h58m39s;TR069
10.109.198.255;rvpls;14:2e:5e:ec:2e:42;03h59m40s;TR069
10.109.199.0;rvpls;3c:19:7d:ac:dc:e5;03h56m50s;TR069
10.109.199.1;rvpls;3c:98:72:d3:74:2e;03h39m20s;TR069
10.109.199.3;rvpls;74:9d:79:0e:23:58;03h59m03s;TR069
10.109.199.7;rvpls;60:ce:86:89:a5:e2;03h31m00s;TR069
10.109.199.15;rvpls;24:d3:f2:fb:3a:02;03h50m37s;TR069
10.109.199.19;rvpls;74:9d:79:1e:1d:c4;03h46m05s;TR069
10.109.199.27;rvpls;24:58:6e:d4:26:56;03h36m42s;TR069
10.109.199.29;rvpls;20:e8:82:d8:a8:44;03h35m25s;TR069
10.109.199.33;rvpls;74:9d:79:0e:64:d0;03h56m33s;TR069
10.109.199.35;rvpls;60:ce:86:87:f8:d2;03h30m57s;TR069
10.109.199.43;rvpls;74:9d:79:0e:28:da;03h39m19s;TR069
10.109.199.45;rvpls;e4:26:86:70:a2:62;03h44m46s;TR069
10.109.199.51;rvpls;74:9d:79:0e:1a:a2;03h44m35s;TR069
10.109.199.52;rvpls;3c:19:7d:a9:2a:25;03h39m09s;TR069
10.109.199.53;rvpls;14:2e:5e:ed:31:42;03h41m19s;TR069
10.109.199.57;rvpls;60:ce:86:73:1e:82;03h37m06s;TR069
10.109.199.65;rvpls;70:f8:2b:0b:1b:52;03h39m30s;TR069
10.109.199.75;rvpls;24:58:6e:d7:97:ea;03h39m18s;TR069
10.109.199.76;rvpls;3c:19:7d:aa:ca:45;03h54m54s;TR069
10.109.199.81;rvpls;e4:26:86:99:44:92;03h30m18s;TR069
10.109.199.87;rvpls;60:ce:86:73:08:b2;03h57m36s;TR069
10.109.199.88;rvpls;1c:bb:a8:ef:79:37;03h54m35s;TR069
10.109.199.91;rvpls;74:9d:79:0e:88:70;03h57m40s;TR069
10.109.199.99;rvpls;e0:d9:e3:43:84:34;03h56m04s;TR069
10.109.199.101;rvpls;20:e8:82:d9:5b:48;03h31m17s;TR069
10.109.199.102;rvpls;3c:19:7d:b0:4e:9d;03h36m11s;TR069
10.109.199.103;rvpls;14:2e:5e:eb:b9:c2;03h55m23s;TR069
10.109.199.106;rvpls;3c:19:7d:ae:bf:55;03h43m14s;TR069
10.109.199.111;rvpls;e4:26:86:70:a4:72;03h52m57s;TR069
10.109.199.113;rvpls;e4:26:86:70:95:42;03h58m24s;TR069
10.109.199.115;rvpls;d4:60:e3:32:99:8e;03h36m18s;TR069
10.109.199.117;rvpls;b0:46:fc:56:51:68;03h42m16s;TR069
10.109.199.119;rvpls;e4:26:86:70:90:e2;03h50m30s;TR069
10.109.199.121;rvpls;14:2e:5e:ed:0a:52;03h39m34s;TR069
10.109.199.123;rvpls;60:ce:86:89:ab:e2;03h43m31s;TR069
10.109.199.125;rvpls;20:e8:82:d8:94:4c;03h34m23s;TR069
10.109.199.129;rvpls;74:9d:79:0e:09:5e;03h44m07s;TR069
10.109.199.133;rvpls;e4:26:86:99:47:02;03h57m29s;TR069
10.109.199.135;rvpls;60:ce:86:89:a4:42;03h46m55s;TR069
10.109.199.143;rvpls;b0:46:fc:56:0c:bc;03h12m01s;TR069
10.109.199.146;rvpls;3c:19:7d:a9:b8:fd;03h38m29s;TR069
10.109.199.149;rvpls;60:ce:86:73:0c:b2;03h35m30s;TR069
10.109.199.153;rvpls;e4:26:86:70:a5:42;03h35m09s;TR069
10.109.199.157;rvpls;b0:46:fc:54:a5:fc;03h51m55s;TR069
10.109.199.161;rvpls;74:9d:79:0e:0b:e8;03h41m05s;TR069
10.109.199.167;rvpls;24:58:6e:d4:ad:bc;03h39m56s;TR069
10.109.199.173;rvpls;24:58:6e:d4:17:0e;01h10m26s;TR069
10.109.199.175;rvpls;74:9d:79:0e:6f:34;03h47m41s;TR069
10.109.199.177;rvpls;b0:46:fc:56:66:30;03h37m11s;TR069
10.109.199.181;rvpls;60:ce:86:73:0c:72;03h39m22s;TR069
10.109.199.183;rvpls;14:2e:5e:ed:1b:a2;03h38m49s;TR069
10.109.199.188;rvpls;34:07:fb:0a:83:c5;03h30m47s;TR069
10.109.199.194;rvpls;3c:19:7d:ae:8c:c5;03h30m02s;TR069
10.109.199.197;rvpls;20:e8:82:df:52:50;03h57m27s;TR069
10.109.199.202;rvpls;3c:19:7d:af:63:a5;03h47m27s;TR069
10.109.199.203;rvpls;74:9d:79:0e:4d:ec;03h57m22s;TR069
10.109.199.207;rvpls;e4:26:86:99:3f:f2;03h31m20s;TR069
10.109.199.209;rvpls;20:e8:82:d9:55:78;03h59m08s;TR069
10.109.199.213;rvpls;74:9d:79:0e:19:58;03h58m32s;TR069
10.109.199.214;rvpls;3c:19:7d:af:62:2d;03h55m54s;TR069
10.109.199.225;rvpls;60:ce:86:89:7c:22;03h31m27s;TR069
10.109.199.230;rvpls;1c:bb:a8:ef:3d:e1;03h40m00s;TR069
10.109.199.231;rvpls;74:9d:79:1d:75:ea;03h45m55s;TR069
10.109.199.232;rvpls;34:07:fb:64:93:bd;03h36m21s;TR069
10.109.199.235;rvpls;60:ce:86:73:23:12;03h38m17s;TR069
10.109.199.236;rvpls;34:07:fb:0a:21:35;03h40m46s;TR069
10.109.199.240;rvpls;1c:bb:a8:ee:b8:cb;03h39m50s;TR069
10.109.199.241;rvpls;14:2e:5e:eb:75:e2;03h34m04s;TR069
10.109.199.245;rvpls;74:9d:79:0e:2b:46;03h59m12s;TR069
10.109.199.247;rvpls;3c:98:72:d2:c8:bc;03h37m37s;TR069
10.109.199.248;rvpls;3c:19:7d:aa:97:25;03h44m38s;TR069
10.109.199.253;rvpls;3c:98:72:8c:6a:64;03h41m33s;TR069
10.109.199.255;rvpls;60:ce:86:89:77:42;03h58m47s;TR069
10.109.200.0;rvpls;34:07:fb:0a:4e:7d;03h41m38s;TR069
10.109.200.3;rvpls;e4:26:86:9a:13:c2;03h55m17s;TR069
10.109.200.5;rvpls;70:f8:2b:0b:11:b2;03h31m44s;TR069
10.109.200.11;rvpls;74:9d:79:1e:19:82;03h52m42s;TR069
10.109.200.17;rvpls;60:ce:86:73:1a:32;03h59m35s;TR069
10.109.200.19;rvpls;74:9d:79:0e:23:62;03h53m42s;TR069
10.109.200.24;rvpls;3c:19:7d:ac:f9:e5;03h37m38s;TR069
10.109.200.25;rvpls;74:9d:79:0e:2a:b0;03h39m11s;TR069
10.109.200.27;rvpls;3c:98:72:d3:6e:7a;03h39m37s;TR069
10.109.200.29;rvpls;e4:26:86:70:83:e2;03h45m37s;TR069
10.109.200.31;rvpls;e4:ca:12:c9:4b:b8;03h52m29s;TR069
10.109.200.35;rvpls;e4:26:86:70:9a:d2;03h56m41s;TR069
10.109.200.37;rvpls;e4:26:86:70:a9:c2;03h44m49s;TR069
10.109.200.38;rvpls;3c:19:7d:ab:99:d5;03h54m33s;TR069
10.109.200.39;rvpls;74:9d:79:0e:2d:da;03h39m08s;TR069
10.109.200.44;rvpls;34:07:fb:0b:95:55;03h54m48s;TR069
10.109.200.47;rvpls;e4:26:86:99:43:82;03h54m05s;TR069
10.109.200.50;rvpls;3c:19:7d:aa:49:e5;03h34m30s;TR069
10.109.200.51;rvpls;74:9d:79:0e:2d:ee;03h37m20s;TR069
10.109.200.53;rvpls;60:ce:86:73:08:42;03h40m18s;TR069
10.109.200.57;rvpls;1c:bb:a8:ec:f0:e4;03h40m35s;TR069
10.109.200.59;rvpls;60:ce:86:73:28:02;03h39m53s;TR069
10.109.200.61;rvpls;1c:bb:a8:ef:07:c6;03h41m05s;TR069
10.109.200.64;rvpls;a8:f9:4b:c5:a4:63;03h36m50s;TR069
10.109.200.65;rvpls;24:58:6e:d7:9b:50;03h57m03s;TR069
10.109.200.67;rvpls;3c:98:72:c9:84:16;03h31m36s;TR069
10.109.200.73;rvpls;1c:bb:a8:ef:29:e0;03h51m47s;TR069
10.109.200.75;rvpls;60:ce:86:73:25:e2;03h41m02s;TR069
10.109.200.77;rvpls;e4:26:86:70:91:32;03h41m01s;TR069
10.109.200.79;rvpls;60:ce:86:73:14:e2;03h52m35s;TR069
10.109.200.81;rvpls;e4:26:86:99:36:c2;03h41m24s;TR069
10.109.200.84;rvpls;34:07:fb:0a:c3:55;03h42m25s;TR069
10.109.200.89;rvpls;e4:ca:12:c9:61:06;03h44m20s;TR069
